NUMH;AENC;TENC;TERH;MUNI;SEXO;LNAC;EDAD;NACI;LEST;ENRE;FOCU;SJUB;SILH;EMPTP;JRED;BUSQ;RBUSQ;JORB;GBUSQ;FBUSQ;MSBUSQ1;DISP;PRA1;PRA2;PROF;RACT;SPRO;SECT;CONTR;HTRA;PARE;ELEV
3352;2023;2;20;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;4;2;;;40;1;158,3387
3352;2023;2;20;9;6;1;6;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;5;35;3;205,8097
3352;2023;2;20;9;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;2;144,5699
3353;2023;2;20;9;1;1;12;1;:;N;S;4;1;1;3;N;;;;;;;1;2;2;9;4;1;1;0;1;178,4965
3354;2023;2;20;9;6;2;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;4;9;4;1;1;28;1;155,6225
3355;2023;2;20;9;1;1;10;1;:;N;N;3;1;;;N;;;;;;;4;4;5;4;1;;;;1;161,8249
3355;2023;2;20;9;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;132,4002
3355;2023;2;20;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;2;4;2;1;32;2;137,884
3356;2023;2;20;9;1;2;16;1;:;N;N;2;3;;;N;;;;;;;4;7;8;2;4;1;;;1;126,3551
3356;2023;2;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;4;9;10;4;2;;;2;129,9378
3357;2023;2;1;9;6;2;10;1;:;N;N;4;1;2;2;N;;;;;;;1;2;4;2;4;2;1;30;1;43,0333
3358;2023;2;20;3;1;1;9;1;:;N;N;4;2;;;N;;;;;;;4;7;4;2;4;2;;;3;167,6337
3358;2023;2;20;3;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;4;1;2;4;2;;;1;194,5053
3359;2023;2;1;2;1;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;2;4;2;1;40;1;225,2751
3360;2023;2;48;9;1;1;4;1;:;S;N;4;4;;;N;;;;;;;4;4;;;;;;;3;243,022
3360;2023;2;48;9;6;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;226,7761
3360;2023;2;48;9;6;1;12;1;:;N;N;4;1;;;S;6;2;S;4;27;S;2;5;3;4;2;;;;2;290,5769
3360;2023;2;48;9;1;1;12;1;:;N;N;4;3;1;2;N;;;;;;;1;2;8;4;2;;;40;1;259,1315
3361;2023;2;20;3;1;2;9;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;10;2;;;30;1;162,0975
3361;2023;2;20;3;6;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;4;4;2;1;40;4;123,6349
3361;2023;2;20;3;6;1;8;1;:;N;N;4;1;;;N;;;;;;;4;4;3;8;4;2;;;2;133,873
3362;2023;2;20;9;1;1;10;1;:;N;S;4;1;1;1;N;;;;;;;1;2;3;9;4;1;1;15;1;126,3059
3363;2023;2;48;1;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;191,6391
3363;2023;2;48;1;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;9;4;1;1;38;1;182,357
3363;2023;2;48;1;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;192,7693
3364;2023;2;48;1;6;1;5;1;:;N;N;4;2;1;4;N;;;;;;;1;2;2;9;4;1;3;0;3;230,8338
3364;2023;2;48;1;1;1;4;1;:;S;S;4;2;;;N;;;;;;;4;4;;;;;;;3;258,7659
3364;2023;2;48;1;6;1;11;1;:;N;N;4;1;1;4;N;;;;;;;1;2;6;8;4;2;1;31;2;242,5195
3364;2023;2;48;1;1;2;12;1;:;N;N;4;1;1;4;N;;;;;;;1;2;7;4;4;2;1;32;1;254,8177
3365;2023;2;1;2;6;2;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;9;4;1;1;37;1;152,5157
3365;2023;2;1;2;1;2;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;160,0764
3365;2023;2;1;2;1;2;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;160,0764
3366;2023;2;1;2;6;1;13;1;:;N;S;2;1;;;N;;;;;;;4;4;2;9;4;1;;;2;160,3759
3366;2023;2;1;2;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;324,5162
3367;2023;2;20;9;1;1;10;1;:;N;N;4;1;1;4;N;;;;;;;1;2;3;2;4;2;1;24;1;188,4269
3368;2023;2;1;2;1;1;11;1;:;N;N;4;1;;;S;2;2;S;8;74;S;1;3;2;9;2;;;2;1;167,2637
3369;2023;2;20;3;1;2;13;1;:;N;N;2;2;;;N;;;;;;;4;7;5;9;4;1;;;1;125,4046
3369;2023;2;20;3;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;4;4;2;;;;2;127,0025
3370;2023;2;48;9;6;1;13;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;9;4;1;1;28;2;199,924
3370;2023;2;48;9;1;1;7;1;:;N;N;4;2;2;4;N;;;;;;;1;2;2;9;4;1;5;28;3;268,7865
3370;2023;2;48;9;1;1;13;1;:;N;N;2;1;;;N;;;;;;;4;4;2;9;4;1;;;1;209,0968
3371;2023;2;48;9;1;2;18;1;:;N;N;2;3;;;N;;;;;;;4;7;8;3;4;2;;;1;189,951
3372;2023;2;20;3;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;4;6;4;2;;;1;110,4651
3373;2023;2;48;9;6;1;18;1;:;N;N;4;2;;;N;;;;;;;4;7;;;;;;;1;106,461
3374;2023;2;20;9;1;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;1;4;2;;;;1;134,8509
3375;2023;2;48;9;6;1;10;1;:;N;N;4;1;;;S;6;2;S;5;78;N;4;4;7;2;4;2;;;1;124,4683
3375;2023;2;48;9;1;1;10;1;:;N;N;4;1;;;S;6;2;S;7;21;N;4;4;8;4;4;2;;;2;147,8293
3376;2023;2;20;3;1;1;8;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;8;4;2;1;0;1;150,6278
3376;2023;2;20;3;6;1;8;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;8;3;;;0;2;138,5147
3377;2023;2;48;1;1;2;9;1;:;N;N;4;1;1;2;N;;;;;;;1;1;8;2;4;2;1;48;2;195,9576
3377;2023;2;48;1;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;3;4;2;1;40;1;138,4036
3378;2023;2;48;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;209,1678
3379;2023;2;1;2;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;1;161,5442
3380;2023;2;48;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;2;9;4;1;;;1;271,7997
3380;2023;2;48;9;6;1;13;1;:;N;N;4;1;1;3;N;;;;;;;1;2;2;9;4;2;5;0;2;183,8718
3380;2023;2;48;9;6;1;5;1;:;N;N;4;2;1;2;N;;;;;;;1;1;2;5;4;2;3;45;3;161,7645
3381;2023;2;48;9;1;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;4;2;4;2;3;40;1;103,189
3381;2023;2;48;9;6;1;11;1;:;N;N;4;1;2;2;N;;;;;;;1;2;9;8;4;2;1;30;2;86,5891
3382;2023;2;20;9;6;1;10;1;:;N;S;4;1;2;2;N;;;;;;;1;2;2;9;4;1;1;17;1;130,8349
3382;2023;2;20;9;1;1;1;1;:;S;;;;;;;;;;;;;;;;;;;;;3;126,5348
3383;2023;2;1;9;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;8;3;4;2;;;1;82,9369
3383;2023;2;1;9;6;2;18;1;:;N;N;2;4;;;N;;;;;;;4;7;9;2;4;2;;;4;86,5021
3383;2023;2;1;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;9;9;4;1;;;2;47,5716
3384;2023;2;48;1;1;1;18;1;:;N;N;2;4;;;N;;;;;;;4;7;8;2;4;2;;;1;154,2371
3384;2023;2;48;1;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;4;8;2;4;2;;;2;159,1582
3385;2023;2;20;3;1;1;13;1;:;N;N;3;2;;;N;;;;;;;4;7;5;4;2;;;;3;139,5603
3385;2023;2;20;3;6;2;17;1;:;N;N;4;1;;;N;;;;;;;4;4;9;2;4;2;;;1;209,8933
3386;2023;2;1;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;5;35;1;56,8035
3386;2023;2;1;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;35;2;60,6198
3386;2023;2;1;9;6;1;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;61,7615
3386;2023;2;1;9;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;58,1676
3386;2023;2;1;9;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;58,1676
3387;2023;2;1;9;1;1;10;1;:;N;S;4;1;1;4;N;;;;;;;1;2;8;2;4;2;5;32;1;26,7021
3387;2023;2;1;9;6;2;10;1;:;N;N;4;1;2;4;N;;;;;;;1;2;9;8;4;2;1;15;2;27,9557
3388;2023;2;48;1;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;181,7655
3389;2023;2;1;9;6;1;10;1;:;N;S;4;1;1;2;S;4;1;S;7;10;S;1;2;4;4;4;2;1;40;1;63,7023
3389;2023;2;1;9;1;1;4;1;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;60,7699
3389;2023;2;1;9;1;1;3;1;:;S;;;;;;;;;;;;;;;;;;;;;3;61,4926
3390;2023;2;48;9;1;1;15;1;:;N;N;2;2;;;N;;;;;;;4;7;7;2;4;2;;;1;166,9578
3390;2023;2;48;9;6;2;15;1;:;N;S;2;1;;;N;;;;;;;4;4;7;2;4;2;;;2;172,2847
3391;2023;2;20;3;6;2;10;1;:;N;N;4;1;;;S;6;2;S;7;6;S;2;5;5;8;4;2;;;2;130,018
3391;2023;2;20;3;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;3;4;2;1;40;1;116,1897
3391;2023;2;20;3;1;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;116,5571
3392;2023;2;20;9;6;2;14;1;:;N;S;2;1;;;N;;;;;;;4;4;5;9;4;1;;;1;136,0797
3393;2023;2;48;9;6;1;17;1;:;N;N;2;1;;;N;;;;;;;4;4;4;4;4;2;;;1;96,1866
3394;2023;2;20;9;6;1;6;1;:;N;N;4;1;1;4;N;;;;;;;1;2;2;8;4;2;1;31;2;191,5183
3394;2023;2;20;9;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;1;8;4;2;1;31;1;183,4682
3395;2023;2;20;9;1;2;15;1;:;N;N;2;3;;;N;;;;;;;4;7;8;2;4;2;;;1;224,5883
3395;2023;2;20;9;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;9;8;4;2;;;2;230,9563
3395;2023;2;20;9;6;1;10;1;:;N;N;4;3;;;N;;;;;;;4;7;3;2;4;2;;;3;135,3149
3396;2023;2;48;9;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;7;2;4;2;;;1;106,2263
3397;2023;2;48;9;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;4;9;10;4;2;;;1;222,2268
3397;2023;2;48;9;6;1;4;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;216,9649
3397;2023;2;48;9;6;1;4;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;216,9649
3398;2023;2;20;9;6;2;16;1;:;N;N;4;1;;;N;;;;;;;4;4;9;2;4;2;;;2;127,6372
3398;2023;2;20;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;4;5;2;4;2;;;1;124,1179
3399;2023;2;20;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;3;4;2;1;40;1;157,4764
3400;2023;2;20;9;6;3;15;1;:;N;N;4;1;;;N;;;;;;;4;4;9;8;4;2;;;1;249,3292
3400;2023;2;20;9;1;3;11;2;:;S;S;4;1;;;S;6;1;S;1;78;S;4;4;8;4;2;;;;4;246,1116
3401;2023;2;1;2;6;2;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;159,4269
3402;2023;2;48;9;6;1;10;1;:;S;N;4;1;1;2;N;;;;;;;1;2;1;4;4;2;1;40;1;177,8407
3403;2023;2;48;9;6;1;10;1;:;N;N;4;1;2;2;N;;;;;;;1;2;5;9;4;2;1;34;1;164,8907
3403;2023;2;48;9;6;1;9;1;:;S;N;4;1;1;2;N;;;;;;;1;2;1;4;4;2;1;40;2;197,4558
3403;2023;2;48;9;6;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;174,3249
3404;2023;2;20;9;1;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;9;10;4;2;1;30;1;157,9763
3404;2023;2;20;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;2;5;4;3;;;28;2;168,1067
3404;2023;2;20;9;1;1;6;1;:;S;N;4;3;;;N;;;;;;;4;4;5;4;4;2;;;3;200,6821
3405;2023;2;20;9;1;2;18;1;:;N;N;2;3;;;N;;;;;;;4;7;8;2;4;2;;;1;113,9552
3405;2023;2;20;9;6;2;18;1;:;N;N;4;1;;;N;;;;;;;4;4;9;4;4;2;;;2;117,1863
3406;2023;2;48;1;1;1;1;1;:;N;;;;;;;;;;;;;;;;;;;;;3;238,7992
3406;2023;2;48;1;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;238,7992
3406;2023;2;48;1;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;1;;;40;1;375,5315
3406;2023;2;48;1;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;2;9;4;1;;;4;395,8471
3407;2023;2;20;9;1;2;17;1;:;N;N;2;4;;;N;;;;;;;4;7;8;2;4;2;;;1;237,3494
3407;2023;2;20;9;6;1;10;1;:;N;N;4;1;;;N;;;;;;;4;4;4;8;4;2;;;3;156,7756
3408;2023;2;1;2;6;3;11;2;:;N;N;4;1;;;S;6;2;S;4;21;S;2;5;9;4;4;2;;;1;146,4941
3408;2023;2;1;2;6;1;5;1;:;N;N;4;4;2;2;N;;;;;;;1;2;4;10;4;2;1;35;3;184,5599
3409;2023;2;20;3;6;1;14;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;1;116,8784
3410;2023;2;48;1;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;4;7;3;4;2;;;1;160,4855
3410;2023;2;48;1;6;2;15;1;:;N;N;2;1;;;N;;;;;;;4;4;4;4;4;2;;;2;165,606
3411;2023;2;48;9;1;1;6;1;:;N;S;4;1;1;4;N;;;;;;;1;2;2;2;3;;;16;1;310,8193
3412;2023;2;20;3;1;1;15;1;:;N;S;2;1;;;N;;;;;;;4;4;2;9;4;1;;;1;93,8613
3412;2023;2;20;3;6;1;14;1;:;N;S;2;1;;;N;;;;;;;4;4;2;9;4;1;;;2;96,5227
3413;2023;2;48;9;1;1;7;1;:;N;N;4;2;1;2;N;;;;;;;1;2;2;9;4;1;5;37;3;253,204
3413;2023;2;48;9;6;1;13;1;:;N;N;2;1;;;N;;;;;;;4;4;5;4;3;;;;1;287,2778
3414;2023;2;48;9;1;1;12;1;:;N;N;4;1;;;S;6;2;S;5;87;S;2;5;5;4;2;;;;1;244,6316
3415;2023;2;1;9;6;2;13;1;:;N;S;3;1;;;N;;;;;;;4;4;5;4;4;1;;;2;65,8528
3415;2023;2;1;9;1;2;13;1;:;N;N;3;1;;;N;;;;;;;4;4;8;2;4;2;;;1;63,9522
3416;2023;2;48;9;6;2;16;1;:;N;N;2;1;;;N;;;;;;;4;4;9;10;4;2;;;2;270,9377
3416;2023;2;48;9;1;2;16;1;:;N;N;2;1;;;N;;;;;;;4;4;1;4;2;;;;1;262,5604
3416;2023;2;48;9;1;1;7;1;:;N;N;4;2;1;2;N;;;;;;;1;2;7;2;4;2;1;40;4;240,5192
3417;2023;2;1;9;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;1;40,5443
3418;2023;2;1;2;1;3;10;2;:;N;N;4;1;1;4;N;;;;;;;1;2;9;2;4;2;1;32;1;297,8048
3418;2023;2;1;2;1;3;10;2;:;N;N;4;1;;;N;;;;;;;4;4;9;1;5;;;;4;299,082
3418;2023;2;1;2;1;2;3;2;:;S;N;4;2;;;N;;;;;;;;;;;;;;;3;320,943
3418;2023;2;1;2;1;1;2;2;:;S;;;;;;;;;;;;;;;;;;;;;3;274,7465
3418;2023;2;1;2;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;219,0103
3418;2023;2;1;2;6;3;9;2;:;N;N;4;1;2;2;N;;;;;;;1;2;9;4;4;2;1;30;2;295,067
3419;2023;2;20;9;6;2;13;1;:;N;N;2;1;;;N;;;;;;;4;4;9;4;4;2;;;1;149,6985
3420;2023;2;1;9;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;1;5;4;1;;;50;1;31,518
3420;2023;2;1;9;6;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;1;5;4;2;;;50;2;32,0967
3421;2023;2;1;2;6;2;14;1;:;N;N;4;1;1;2;N;;;;;;;1;1;2;9;4;1;1;50;1;154,694
3422;2023;2;48;9;1;1;12;1;:;N;S;4;1;1;4;N;;;;;;;1;2;7;2;3;;;32;1;240,7005
3423;2023;2;20;3;1;1;12;1;:;N;N;4;2;1;2;N;;;;;;;1;2;5;4;2;;;40;2;185,327
3423;2023;2;20;3;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;1;184,1711
3423;2023;2;20;3;1;1;6;1;:;N;N;4;2;1;2;N;;;;;;;1;2;2;2;4;2;1;40;3;205,7047
3423;2023;2;20;3;1;1;5;1;:;N;N;4;2;1;2;N;;;;;;;1;2;5;4;5;;;40;3;176,183
3424;2023;2;20;9;6;1;6;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;4;4;2;1;40;3;202,4397
3424;2023;2;20;9;1;1;14;1;:;N;N;2;4;;;N;;;;;;;4;7;7;4;4;2;;;1;240,9842
3424;2023;2;20;9;6;1;13;1;:;N;N;4;1;;;N;;;;;;;4;4;9;8;4;2;;;2;206,8302
3425;2023;2;1;2;6;2;14;1;:;N;N;4;1;1;3;N;;;;;;;1;2;9;9;4;2;1;0;1;156,2207
3426;2023;2;48;1;1;2;18;1;:;N;N;2;1;;;N;;;;;;;4;4;5;10;2;;;;1;153,1051
3426;2023;2;48;1;6;1;17;1;:;N;S;4;1;;;N;;;;;;;4;4;;;;;;;2;157,9901
3427;2023;2;48;1;1;1;16;1;:;N;N;2;3;;;N;;;;;;;4;7;2;9;4;1;;;1;173,9847
3428;2023;2;48;1;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;8;4;2;1;40;1;202,8892
3428;2023;2;48;1;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;9;4;2;1;40;2;203,0919
3428;2023;2;48;1;6;1;7;1;:;N;N;4;2;1;2;N;;;;;;;1;2;2;9;4;1;5;35;3;264,7107
3429;2023;2;48;9;6;2;11;1;:;N;N;4;1;2;5;N;;;;;;;1;2;9;4;4;2;1;0;1;224,5347
3430;2023;2;20;9;6;3;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;10;4;2;1;40;1;202,2124
3430;2023;2;20;9;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;2;204,8514
3430;2023;2;20;9;6;3;6;2;:;N;N;4;2;1;2;S;2;2;S;7;6;N;1;2;4;4;4;2;5;40;3;395,7479
3430;2023;2;20;9;1;3;4;2;:;S;N;4;2;;;N;;;;;;;4;4;;;;;;;3;230,8892
3430;2023;2;20;9;6;1;1;1;:;S;;;;;;;;;;;;;;;;;;;;;3;218,6226
3431;2023;2;1;9;1;1;10;1;:;N;S;4;1;1;2;N;;;;;;;1;1;9;9;4;1;5;50;1;33,1469
3432;2023;2;48;9;6;2;14;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;187,9911
3433;2023;2;48;1;1;2;15;1;:;N;N;2;1;;;N;;;;;;;4;4;3;2;4;2;;;1;160,3673
3433;2023;2;48;1;6;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;5;9;4;1;;;2;165,4839
3434;2023;2;20;9;6;2;17;1;:;N;N;2;1;;;N;;;;;;;4;4;5;4;4;2;;;1;130,1154
3435;2023;2;1;9;1;3;3;2;:;S;;;;;;;;;;;;;;;;;;;;;3;57,7278
3435;2023;2;1;9;1;3;2;2;:;S;;;;;;;;;;;;;;;;;;;;;3;57,7278
3435;2023;2;1;9;1;3;3;2;:;S;;;;;;;;;;;;;;;;;;;;;3;57,7278
3435;2023;2;1;9;1;3;12;2;:;N;N;4;2;1;2;N;;;;;;;1;2;6;1;4;2;5;40;1;68,5682
3435;2023;2;1;9;6;3;9;2;:;N;N;4;1;;;S;6;3;S;1;99;S;4;4;;;;;;;2;65,0133
3436;2023;2;48;9;6;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;2;4;2;1;40;1;224,6065
3437;2023;2;20;3;6;1;15;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;113,6382
3437;2023;2;20;3;1;1;14;1;:;N;N;2;2;;;N;;;;;;;4;7;1;4;2;;;;2;110,505
3438;2023;2;1;9;6;1;9;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;38;1;46,1095
3438;2023;2;1;9;1;1;8;1;:;N;N;4;1;1;2;N;;;;;;;1;2;7;9;4;2;1;35;2;56,8657
3438;2023;2;1;9;6;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;46,1358
3438;2023;2;1;9;1;1;2;1;:;S;;;;;;;;;;;;;;;;;;;;;3;47,0321
3439;2023;2;1;2;6;1;13;1;:;N;N;2;1;;;N;;;;;;;4;4;2;6;4;2;;;1;170,5672
3439;2023;2;1;2;6;1;6;1;:;S;N;4;2;1;2;N;;;;;;;1;2;3;5;4;1;5;40;3;260,3141
3440;2023;2;1;2;6;1;18;1;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;1;155,8703
3441;2023;2;20;3;1;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;1;154,7198
3442;2023;2;48;1;6;1;4;1;:;S;N;4;4;;;N;;;;;;;4;4;;;;;;;3;205,6801
3442;2023;2;48;1;1;1;12;1;:;N;N;4;1;1;2;N;;;;;;;1;2;4;9;4;1;5;40;1;202,9761
3442;2023;2;48;1;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;3;5;4;2;1;40;2;189,5165
3443;2023;2;20;3;6;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;1;28;1;145,5759
3444;2023;2;48;9;6;1;11;1;:;N;N;4;1;2;2;N;;;;;;;1;2;3;4;4;2;1;30;1;196,0036
3444;2023;2;48;9;1;1;11;1;:;N;N;4;1;1;3;N;;;;;;;1;2;7;2;4;2;1;0;2;196,9373
3444;2023;2;48;9;1;1;5;1;:;S;N;4;2;1;2;N;;;;;;;1;2;3;5;4;2;1;40;3;177,5492
3445;2023;2;48;9;6;1;18;1;:;N;N;2;4;;;N;;;;;;;4;7;5;4;2;;;;1;152,7775
3445;2023;2;48;9;6;3;11;2;:;N;N;4;1;1;2;N;;;;;;;1;1;5;10;4;2;5;50;4;125,5588
3446;2023;2;48;9;6;3;5;1;:;S;N;4;4;;;N;;;;;;;4;4;;;;;;;3;187,6593
3446;2023;2;48;9;1;3;10;1;:;N;N;4;4;1;2;S;4;1;S;3;2;N;1;2;3;3;4;2;1;40;2;161,6572
3446;2023;2;48;9;6;3;11;2;:;N;S;4;1;2;2;N;;;;;;;1;2;5;4;4;2;5;30;1;234,8478
3447;2023;2;48;9;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;2;3;;;40;1;113,0966
3447;2023;2;48;9;6;1;12;1;:;N;N;4;1;2;2;N;;;;;;;1;3;4;1;2;;;12;2;106,1417
3448;2023;2;48;1;6;1;5;1;:;N;N;4;1;2;2;N;;;;;;;1;3;5;9;4;1;2;6;3;199,0141
3448;2023;2;48;1;6;1;12;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;4;2;;;1;230,0821
3448;2023;2;48;1;6;1;5;1;:;S;N;4;2;2;2;N;;;;;;;1;3;5;9;4;2;5;5;3;225,5351
3448;2023;2;48;1;1;1;11;1;:;N;N;4;2;1;2;N;;;;;;;1;2;7;3;4;2;1;40;2;199,5082
3449;2023;2;48;9;6;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;9;9;4;1;;;4;368,8081
3449;2023;2;48;9;1;1;12;1;:;N;N;4;1;1;1;N;;;;;;;1;2;7;2;4;2;1;32;1;236,5031
3449;2023;2;48;9;6;1;11;1;:;N;N;4;1;2;2;N;;;;;;;1;2;9;8;4;2;5;30;2;217,0752
3449;2023;2;48;9;1;1;7;1;:;N;N;4;1;1;2;N;;;;;;;1;2;5;4;4;2;1;40;3;323,1227
3449;2023;2;48;9;1;1;6;1;:;N;N;4;1;2;2;N;;;;;;;1;3;3;10;4;2;5;8;3;352,8493
3449;2023;2;48;9;1;1;5;1;:;S;N;4;1;;;N;;;;;;;4;4;;;;;;;3;237,0285
3450;2023;2;48;9;1;1;9;1;:;N;N;4;1;1;3;N;;;;;;;1;2;8;2;4;2;1;0;1;224,0239
3451;2023;2;48;9;6;1;16;1;:;N;N;4;1;;;N;;;;;;;4;4;5;4;5;;;;2;167,2059
3451;2023;2;48;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;1;162,0359
3452;2023;2;20;3;1;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;4;3;4;2;;;1;102,9337
3452;2023;2;20;3;6;2;14;1;:;N;N;2;1;;;N;;;;;;;4;4;5;4;4;2;;;2;105,8523
3453;2023;2;48;1;1;1;13;1;:;N;N;4;1;1;2;N;;;;;;;1;2;6;9;4;2;1;40;1;197,3238
3453;2023;2;48;1;1;3;7;2;:;N;N;4;1;;;N;;;;;;;4;4;;;;;;;4;442,3269
3453;2023;2;48;1;1;1;10;1;:;N;N;4;1;1;2;N;;;;;;;1;2;8;3;4;2;1;40;4;197,3879
3454;2023;2;20;9;6;3;14;1;:;N;N;2;1;;;N;;;;;;;4;4;2;8;4;2;;;2;116,6023
3454;2023;2;20;9;1;1;16;1;:;N;N;2;1;;;N;;;;;;;4;4;1;2;3;;;;1;113,3873
3455;2023;2;48;1;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;7;4;4;2;;;1;175,2596
3456;2023;2;48;9;6;1;8;1;:;N;N;4;1;1;4;N;;;;;;;1;2;4;1;4;2;1;0;1;226,4222
3457;2023;2;20;9;6;1;17;1;:;N;N;4;1;;;N;;;;;;;4;4;9;10;4;2;;;1;105,9937
3457;2023;2;20;9;1;1;17;1;:;N;N;2;1;;;N;;;;;;;4;4;8;2;4;2;;;2;103,0712
3458;2023;2;20;3;6;1;11;1;:;N;N;4;1;1;2;N;;;;;;;1;2;2;9;4;1;5;40;1;147,3103
3459;2023;2;20;3;1;1;15;1;:;N;N;2;1;;;N;;;;;;;4;4;;;;;;;1;107,8013
3459;2023;2;20;3;6;1;14;1;:;N;N;2;1;;;N;;;;;;;4;4;;;;;;;2;110,8579
