dataset,combination_id,number_of_shared_variables,total_number_variables,ava_ori,distance,linkage_algo,contribution_score1,unicity_score1,contribution_score2,unicity_score2,correlation_difference_sum,correlation_difference_mean,correlation_difference_std,correlation_difference_max,reconstruction_difference_sum,reconstruction_difference_mean,reconstruction_difference_std,reconstruction_difference_max,hr1,hr2,hr_linked
student_performance,7,2,33,avatars,row_order,lsa,0.10159478880375461,0.020253164556962026,0.09298553059269248,0.020253164556962026,46.403256248487274,0.06803996517373499,0.048089180896543654,0.3453230217790486,21.964546114206314,0.055606447,0.043822613,0.21209162,92.15,90.38,99.75
student_performance,7,2,33,avatars,random,lsa,0.10159478880375461,0.020253164556962026,0.09298553059269248,0.020253164556962026,53.14919055100171,0.07793136444428403,0.0537254523959704,0.4025660006022205,24.473737373948097,0.061958823,0.04867734,0.33372232,92.15,90.38,98.73
student_performance,7,2,33,original,gower,lsa,0.10719216469433537,0.020253164556962026,0.09635857170150718,0.020253164556962026,56.99901027194386,0.0835762613958121,0.05527376806960453,0.42981165162231494,22.065423503518105,0.055861827,0.043644194,0.22916667,,,98.23
student_performance,7,2,33,original,proj_eucl_all_source,lsa,0.10719216469433537,0.020253164556962026,0.09635857170150718,0.020253164556962026,52.03830051621635,0.07630249342553717,0.050714969335972894,0.29307282155233944,21.267766550183296,0.05384245,0.043222275,0.2537582,,,97.97
student_performance,7,2,33,original,row_order,lsa,0.10719216469433537,0.020253164556962026,0.09635857170150718,0.020253164556962026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.8
student_performance,7,2,33,original,random,lsa,0.10719216469433537,0.020253164556962026,0.09635857170150718,0.020253164556962026,58.872586932731004,0.08632344125033871,0.060005619429828176,0.36297491153750494,22.377966530621052,0.05665308,0.04164778,0.2859005,,,98.23
student_performance,8,2,33,avatars,gower,lsa,0.11047869496596505,0.06835443037974684,0.10566701357714493,0.07088607594936709,54.39447536355714,0.07166597544605684,0.047217272917716976,0.2959187522177079,23.15946973860264,0.05863157,0.04536227,0.22964408,90.63,86.58,100.0
student_performance,8,2,33,avatars,proj_eucl_all_source,lsa,0.11047869496596505,0.06835443037974684,0.10566701357714493,0.07088607594936709,57.172893175263766,0.07532660497399706,0.05126461351367386,0.2906216106596427,24.40502218157053,0.061784863,0.04648231,0.20736676,90.63,86.58,99.75
student_performance,8,2,33,avatars,row_order,lsa,0.11047869496596505,0.06835443037974684,0.10566701357714493,0.07088607594936709,46.079404195797395,0.06071067746481868,0.0444824225474612,0.32097934798506955,22.973738998174667,0.058161367,0.04370608,0.21203965,90.63,86.58,99.49
student_performance,8,2,33,avatars,random,lsa,0.11047869496596505,0.06835443037974684,0.10566701357714493,0.07088607594936709,58.71755657734047,0.07736173462100195,0.05409199409722685,0.3559729115925825,25.70225489884615,0.065069005,0.047062874,0.24956709,90.63,86.58,99.75
student_performance,8,2,33,original,gower,lsa,0.11333947536946637,0.0810126582278481,0.10884524403289776,0.0810126582278481,53.654413575551494,0.0706909269770112,0.051356195493663576,0.31711927055317746,21.312946259975433,0.053956825,0.044524968,0.27229682,,,99.49
student_performance,8,2,33,original,proj_eucl_all_source,lsa,0.11333947536946637,0.0810126582278481,0.10884524403289776,0.0810126582278481,49.42244268529944,0.06511520775401772,0.04798664150131684,0.29987790566920347,20.098157674074173,0.05088141,0.04051699,0.19440348,,,98.99
student_performance,8,2,33,original,row_order,lsa,0.11333947536946637,0.0810126582278481,0.10884524403289776,0.0810126582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,91.14
student_performance,8,2,33,original,random,lsa,0.11333947536946637,0.0810126582278481,0.10884524403289776,0.0810126582278481,58.42181209647513,0.07697208444858385,0.0542420100557172,0.3584017477188053,22.128938257694244,0.05602263,0.043927353,0.23057568,,,99.75
student_performance,9,7,33,avatars,gower,lsa,0.38132730254786423,0.9696202531645569,0.38269781622872123,0.9721518987341772,42.904217409752135,0.07284247437988478,0.04709106676211272,0.23236258842410767,23.934265315532684,0.060593076,0.044929855,0.22618173,89.11,91.65,97.97
student_performance,9,7,33,avatars,proj_eucl_all_source,lsa,0.38132730254786423,0.9696202531645569,0.38269781622872123,0.9721518987341772,36.14722349286237,0.06137049829008891,0.04341642437915834,0.2235703187623413,24.701665699481964,0.06253587,0.04802623,0.27039915,89.11,91.65,97.97
student_performance,9,7,33,avatars,row_order,lsa,0.38132730254786423,0.9696202531645569,0.38269781622872123,0.9721518987341772,38.425514858509416,0.06523856512480376,0.04481311278883738,0.2872153714173633,22.800101775676012,0.05772178,0.0443605,0.21166797,89.11,91.65,95.44
student_performance,9,7,33,avatars,random,lsa,0.38132730254786423,0.9696202531645569,0.38269781622872123,0.9721518987341772,45.355758736461155,0.07700468376309193,0.04895973765172984,0.34337559266967577,25.31259947270155,0.06408253,0.05245373,0.2731968,89.11,91.65,98.73
student_performance,9,7,33,original,gower,lsa,0.3783086311951754,0.9898734177215189,0.37065025547572267,0.9898734177215189,33.19204146803753,0.05635321132094657,0.0398801268213289,0.23271706699084632,13.913887426257133,0.03522503,0.036321256,0.17593248,,,87.59
student_performance,9,7,33,original,proj_eucl_all_source,lsa,0.3783086311951754,0.9898734177215189,0.37065025547572267,0.9898734177215189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.11
student_performance,9,7,33,original,row_order,lsa,0.3783086311951754,0.9898734177215189,0.37065025547572267,0.9898734177215189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,69.11
student_performance,9,7,33,original,random,lsa,0.3783086311951754,0.9898734177215189,0.37065025547572267,0.9898734177215189,47.18549363009456,0.08011119461815716,0.05400848922998719,0.4149421679705178,20.46503049135208,0.051810205,0.03920149,0.20445365,,,96.96
student_performance,10,7,33,avatars,gower,lsa,0.41342024530119037,0.6987341772151898,0.34290459328781897,0.6784810126582278,33.60421455490809,0.0800100346545431,0.0552541341227443,0.3416899265025141,25.32576395571232,0.06411586,0.048305932,0.23487437,90.38,86.33,99.49
student_performance,10,7,33,avatars,proj_eucl_all_source,lsa,0.41342024530119037,0.6987341772151898,0.34290459328781897,0.6784810126582278,32.603982368078235,0.07762852944780532,0.05524935982352833,0.31047693893857553,24.143023416399956,0.06112158,0.045842264,0.25233305,90.38,86.33,99.49
student_performance,10,7,33,avatars,row_order,lsa,0.41342024530119037,0.6987341772151898,0.34290459328781897,0.6784810126582278,29.694521841287994,0.07070124247925715,0.04943990435565954,0.23451336370446368,24.339008077979088,0.061617743,0.04841206,0.276788,90.38,86.33,98.73
student_performance,10,7,33,avatars,random,lsa,0.41342024530119037,0.6987341772151898,0.34290459328781897,0.6784810126582278,37.52033802075367,0.08933413814465158,0.059112882021522664,0.48189011396452797,25.45972751826048,0.06445501,0.049679175,0.22708252,90.38,86.33,99.75
student_performance,10,7,33,original,gower,lsa,0.42046727217662166,0.830379746835443,0.35165113584713903,0.830379746835443,29.24690171564434,0.06963548027534368,0.04761919263520727,0.26218276916416,13.95843905955553,0.03533782,0.03772639,0.18244949,,,94.94
student_performance,10,7,33,original,proj_eucl_all_source,lsa,0.42046727217662166,0.830379746835443,0.35165113584713903,0.830379746835443,9.042227218021894,0.02152911242386165,0.016031763777029143,0.09388618065888112,3.9557919055223465,0.010014663,0.023197293,0.15858452,,,89.62
student_performance,10,7,33,original,row_order,lsa,0.42046727217662166,0.830379746835443,0.35165113584713903,0.830379746835443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,87.85
student_performance,10,7,33,original,random,lsa,0.42046727217662166,0.830379746835443,0.35165113584713903,0.830379746835443,37.47009613626763,0.08921451461016101,0.05752168002353041,0.376342259554467,19.02062939107418,0.048153494,0.037977267,0.19666624,,,99.49
student_performance,11,10,33,avatars,gower,lsa,0.576840363176009,0.8911392405063291,0.45159452170914105,0.9392405063291139,32.715660435317346,0.07081311782536222,0.04791690360585397,0.30758888379057203,25.146585166454315,0.06366224,0.049673527,0.32830566,90.89,86.58,99.49
student_performance,11,10,33,avatars,proj_eucl_all_source,lsa,0.576840363176009,0.8911392405063291,0.45159452170914105,0.9392405063291139,32.41810943441502,0.07016906803985935,0.047681787027987664,0.3003154607711077,24.920669436454773,0.0630903,0.0490504,0.25728586,90.89,86.58,98.99
student_performance,11,10,33,avatars,row_order,lsa,0.576840363176009,0.8911392405063291,0.45159452170914105,0.9392405063291139,29.804644072836176,0.06451221660787053,0.047662242118465835,0.27758495651026477,24.34926936030388,0.06164372,0.048212357,0.27027768,90.89,86.58,97.97
student_performance,11,10,33,avatars,random,lsa,0.576840363176009,0.8911392405063291,0.45159452170914105,0.9392405063291139,37.551413385629566,0.08128011555331073,0.055441882469381004,0.39564019552831153,25.188844986259937,0.06376923,0.04947545,0.25504225,90.89,86.58,99.75
student_performance,11,10,33,original,gower,lsa,0.583726633252497,0.9949367088607595,0.44683070320545587,0.9949367088607595,26.326901619133714,0.05698463553925045,0.043711827147408275,0.3134793979136695,14.45167313888669,0.036586512,0.039700184,0.21493617,,,88.61
student_performance,11,10,33,original,proj_eucl_all_source,lsa,0.583726633252497,0.9949367088607595,0.44683070320545587,0.9949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.65
student_performance,11,10,33,original,row_order,lsa,0.583726633252497,0.9949367088607595,0.44683070320545587,0.9949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71.65
student_performance,11,10,33,original,random,lsa,0.583726633252497,0.9949367088607595,0.44683070320545587,0.9949367088607595,37.82865802815526,0.08188021218215424,0.053059294170978405,0.3719608358817549,20.96648482978344,0.053079706,0.045341846,0.30122435,,,98.23
student_performance,12,12,33,avatars,gower,lsa,0.5254745089513244,0.9670886075949368,0.49255764252727513,0.9518987341772152,22.599308505664997,0.06848275304746967,0.04607805206237613,0.25500845202947764,24.03985210508108,0.060860384,0.047253452,0.23954162,89.62,89.11,99.24
student_performance,12,12,33,avatars,proj_eucl_all_source,lsa,0.5254745089513244,0.9670886075949368,0.49255764252727513,0.9518987341772152,21.48844370122272,0.06511649606431127,0.047564998866760445,0.32950873732160985,23.8474178314209,0.06037321,0.048574924,0.32532728,89.62,89.11,98.99
student_performance,12,12,33,avatars,row_order,lsa,0.5254745089513244,0.9670886075949368,0.49255764252727513,0.9518987341772152,21.117967774872834,0.0639938417420389,0.04264332081863734,0.20478486856941008,23.05121336132288,0.058357503,0.04686924,0.23357047,89.62,89.11,99.49
student_performance,12,12,33,avatars,random,lsa,0.5254745089513244,0.9670886075949368,0.49255764252727513,0.9518987341772152,28.20725986043851,0.08547654503163185,0.057588891930845404,0.41861605474250074,25.63578176498413,0.06490071,0.048321173,0.26614624,89.62,89.11,98.99
student_performance,12,12,33,original,gower,lsa,0.5392023086976983,0.9949367088607595,0.48461659090494047,0.9949367088607595,18.205776093797013,0.05516901846605155,0.039589424087897,0.21461029421071537,11.349198088049889,0.028732147,0.032144725,0.2200365,,,92.91
student_performance,12,12,33,original,proj_eucl_all_source,lsa,0.5392023086976983,0.9949367088607595,0.48461659090494047,0.9949367088607595,1.4520900786723647,0.004400272965673832,0.004271306995534969,0.03807689531907307,0.19301962852478027,0.0004886573,0.005625362,0.07410571,,,84.3
student_performance,12,12,33,original,row_order,lsa,0.5392023086976983,0.9949367088607595,0.48461659090494047,0.9949367088607595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,84.3
student_performance,12,12,33,original,random,lsa,0.5392023086976983,0.9949367088607595,0.48461659090494047,0.9949367088607595,29.331635027318267,0.08888374250702505,0.06242950340085965,0.3747339792604217,19.73740777373314,0.04996812,0.039882652,0.18340042,,,96.2
student_performance,13,7,33,avatars,gower,lsa,0.3137522498063206,0.4,0.27672668419568425,0.34177215189873417,34.6811648044567,0.07605518597468575,0.051213430962059235,0.3911823236807088,25.655304722487926,0.06495014,0.051227424,0.31182775,92.66,85.06,99.75
student_performance,13,7,33,avatars,proj_eucl_all_source,lsa,0.3137522498063206,0.4,0.27672668419568425,0.34177215189873417,32.86200070647617,0.07206579102297404,0.048274728954964354,0.26857671745014056,23.627963349223137,0.05981763,0.04632769,0.31660897,92.66,85.06,99.75
student_performance,13,7,33,avatars,row_order,lsa,0.3137522498063206,0.4,0.27672668419568425,0.34177215189873417,28.41626158280458,0.062316363120185486,0.042555352991357376,0.2635853154483277,22.762415535748005,0.057626367,0.04615976,0.24976371,92.66,85.06,98.73
student_performance,13,7,33,avatars,random,lsa,0.3137522498063206,0.4,0.27672668419568425,0.34177215189873417,36.635018712634874,0.08033995331718174,0.05139737711458997,0.3820052131520466,25.10516019910574,0.063557364,0.05122052,0.34010568,92.66,85.06,99.75
student_performance,13,7,33,original,gower,lsa,0.3226598231542088,0.46329113924050636,0.2786134344120406,0.46329113924050636,32.78733958420955,0.07190206049168761,0.04750035001139536,0.33109892780474975,17.144877389073372,0.04340475,0.037444286,0.21046856,,,97.22
student_performance,13,7,33,original,proj_eucl_all_source,lsa,0.3226598231542088,0.46329113924050636,0.2786134344120406,0.46329113924050636,19.535274903397994,0.0428405151390307,0.030855229414612644,0.1891993873169996,10.002551317214966,0.025322916,0.032319635,0.15075973,,,91.9
student_performance,13,7,33,original,row_order,lsa,0.3226598231542088,0.46329113924050636,0.2786134344120406,0.46329113924050636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,87.09
student_performance,13,7,33,original,random,lsa,0.3226598231542088,0.46329113924050636,0.2786134344120406,0.46329113924050636,36.34781392964512,0.07971011826676562,0.0562081804130366,0.3792707102442041,20.784380082041025,0.052618682,0.04227155,0.22911333,,,99.75
student_performance,14,7,33,avatars,gower,lsa,0.3945943639138294,0.9341772151898734,0.34571042476805497,0.9392405063291139,37.201382113383886,0.06889144835811828,0.05155271438381915,0.3315605653109228,26.13668867200613,0.06616883,0.05243884,0.28962195,89.62,88.35,100.0
student_performance,14,7,33,avatars,proj_eucl_all_source,lsa,0.3945943639138294,0.9341772151898734,0.34571042476805497,0.9392405063291139,33.90835113699321,0.06279324284628372,0.04420172286089371,0.2933970347578645,24.97721430659294,0.06323346,0.047461975,0.22633824,89.62,88.35,99.75
student_performance,14,7,33,avatars,row_order,lsa,0.3945943639138294,0.9341772151898734,0.34571042476805497,0.9392405063291139,33.36672323447904,0.06179022821199822,0.04718219954964715,0.2576365307518686,23.092286214232445,0.058461487,0.043832883,0.25343156,89.62,88.35,99.24
student_performance,14,7,33,avatars,random,lsa,0.3945943639138294,0.9341772151898734,0.34571042476805497,0.9392405063291139,44.3408726587668,0.08211272714586444,0.05639405303445124,0.33399238095537753,25.726672433316708,0.065130815,0.052253406,0.36461115,89.62,88.35,100.0
student_performance,14,7,33,original,gower,lsa,0.3975039869526855,0.9670886075949368,0.3399144452014607,0.9670886075949368,31.22226955590602,0.057819017696122264,0.04216924366198499,0.26838330333790583,13.727944869548082,0.03475429,0.04038326,0.26515153,,,94.68
student_performance,14,7,33,original,proj_eucl_all_source,lsa,0.3975039869526855,0.9670886075949368,0.3399144452014607,0.9670886075949368,5.850220698952916,0.010833742035097994,0.009375363467714537,0.06604674223491216,0.9694690443575382,0.002454352,0.012721972,0.1063973,,,87.09
student_performance,14,7,33,original,row_order,lsa,0.3975039869526855,0.9670886075949368,0.3399144452014607,0.9670886075949368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86.08
student_performance,14,7,33,original,random,lsa,0.3975039869526855,0.9670886075949368,0.3399144452014607,0.9670886075949368,44.557118617840096,0.0825131826256298,0.058358628681372544,0.3647531710961006,19.952147975564003,0.05051177,0.04163144,0.25942922,,,99.24
student_performance,15,7,33,avatars,gower,lsa,0.3722503427136681,0.6075949367088608,0.33521206852573615,0.620253164556962,37.774830796511786,0.06512901861467549,0.044639029824659004,0.29292684293456733,24.163429975509644,0.061173238,0.050166048,0.24958184,90.63,87.09,99.75
student_performance,15,7,33,avatars,proj_eucl_all_source,lsa,0.3722503427136681,0.6075949367088608,0.33521206852573615,0.620253164556962,36.416071317926665,0.06278632985849422,0.04542392670831904,0.29161724493510666,23.333983719348907,0.059073377,0.04725117,0.25451362,90.63,87.09,99.75
student_performance,15,7,33,avatars,row_order,lsa,0.3722503427136681,0.6075949367088608,0.33521206852573615,0.620253164556962,35.90591314406802,0.061906746800117284,0.04195561663595222,0.24721009022646845,22.642844386398792,0.057323657,0.044448197,0.23171076,90.63,87.09,98.99
student_performance,15,7,33,avatars,random,lsa,0.3722503427136681,0.6075949367088608,0.33521206852573615,0.620253164556962,39.72711715845797,0.06849502958354822,0.04701593244349477,0.357391830730885,23.814383156597614,0.06028958,0.046605248,0.28174448,90.63,87.09,98.73
student_performance,15,7,33,original,gower,lsa,0.37795464309752314,0.7544303797468355,0.327659850444128,0.7544303797468355,32.87507675107327,0.056681166812195295,0.0396320473466339,0.2424811034857075,15.040415979921818,0.038077,0.038299628,0.2141506,,,94.94
student_performance,15,7,33,original,proj_eucl_all_source,lsa,0.37795464309752314,0.7544303797468355,0.327659850444128,0.7544303797468355,14.934305237886763,0.02574880213428752,0.019487253508062564,0.14823154142039588,4.744407929480076,0.012011158,0.025297519,0.161396,,,86.08
student_performance,15,7,33,original,row_order,lsa,0.37795464309752314,0.7544303797468355,0.327659850444128,0.7544303797468355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83.29
student_performance,15,7,33,original,random,lsa,0.37795464309752314,0.7544303797468355,0.327659850444128,0.7544303797468355,43.71316648210832,0.07536752841742815,0.054744884402863084,0.41644430360535284,20.88678303360939,0.052877933,0.04264872,0.2250081,,,98.99
student_performance,16,8,33,avatars,gower,lsa,0.3916890095189362,0.7924050632911392,0.45045763869190936,0.7569620253164557,38.460974655169224,0.07754228761122828,0.04877973165782043,0.379547539995089,24.721628919243813,0.062586404,0.047049087,0.25473785,92.91,87.85,98.99
student_performance,16,8,33,avatars,proj_eucl_all_source,lsa,0.3916890095189362,0.7924050632911392,0.45045763869190936,0.7569620253164557,35.681856191047494,0.07193922619162803,0.049192860097628535,0.2636170954565613,24.611191868782043,0.062306814,0.04935877,0.24481305,92.91,87.85,99.49
student_performance,16,8,33,avatars,row_order,lsa,0.3916890095189362,0.7924050632911392,0.45045763869190936,0.7569620253164557,32.99377675578666,0.06651971120118279,0.045943032448665135,0.256650890793054,22.517818368971348,0.057007134,0.044490553,0.30107132,92.91,87.85,99.24
student_performance,16,8,33,avatars,random,lsa,0.3916890095189362,0.7924050632911392,0.45045763869190936,0.7569620253164557,39.397396817854435,0.07943023551986782,0.05399889354545031,0.40046185833850545,24.944579847157,0.06315084,0.045921486,0.25531965,92.91,87.85,99.49
student_performance,16,8,33,original,gower,lsa,0.3967872179640552,0.9164556962025316,0.4375040088735885,0.9164556962025316,28.391062866770184,0.05724004610235925,0.04144982784614084,0.2868092184356363,14.125039748847485,0.035759594,0.036449887,0.19010597,,,94.94
student_performance,16,8,33,original,proj_eucl_all_source,lsa,0.3967872179640552,0.9164556962025316,0.4375040088735885,0.9164556962025316,6.456918228441651,0.013017980299277523,0.01200669770483599,0.07470410315515197,1.9590274393558502,0.0049595633,0.018085526,0.15180393,,,86.33
student_performance,16,8,33,original,row_order,lsa,0.3967872179640552,0.9164556962025316,0.4375040088735885,0.9164556962025316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,85.32
student_performance,16,8,33,original,random,lsa,0.3967872179640552,0.9164556962025316,0.4375040088735885,0.9164556962025316,44.26532422302413,0.08924460528835512,0.05488369204591633,0.406002659863433,18.43105288594961,0.046660893,0.036517553,0.15853205,,,98.73
student_performance,17,12,33,avatars,gower,lsa,0.5462850164908911,0.9493670886075949,0.48266231072524407,0.9493670886075949,18.91001548135286,0.07415692345628572,0.05228075504272136,0.2808583034209091,23.778345212340355,0.060198348,0.04570109,0.2441546,89.87,87.34,98.48
student_performance,17,12,33,avatars,proj_eucl_all_source,lsa,0.5462850164908911,0.9493670886075949,0.48266231072524407,0.9493670886075949,15.949717196605178,0.06254791057492223,0.039112896333559743,0.20176930564192885,22.75619177520275,0.057610616,0.04610376,0.2556045,89.87,87.34,97.97
student_performance,17,12,33,avatars,row_order,lsa,0.5462850164908911,0.9493670886075949,0.48266231072524407,0.9493670886075949,17.454683116938252,0.06844973771348334,0.04649845358182032,0.20825658580397258,22.442758962512016,0.056817114,0.043208417,0.31163344,89.87,87.34,97.47
student_performance,17,12,33,avatars,random,lsa,0.5462850164908911,0.9493670886075949,0.48266231072524407,0.9493670886075949,24.209872921781425,0.09494067812463304,0.05214831828499581,0.24831229599201887,24.211055129766464,0.06129381,0.046450153,0.23003846,89.87,87.34,98.48
student_performance,17,12,33,original,gower,lsa,0.554309968080993,0.9974683544303797,0.4784398898856435,0.9974683544303797,16.595901871819084,0.06508196812478073,0.0465335928679544,0.22798501666448714,12.602948598563671,0.031906195,0.03683777,0.23023345,,,81.52
student_performance,17,12,33,original,proj_eucl_all_source,lsa,0.554309968080993,0.9974683544303797,0.4784398898856435,0.9974683544303797,0.38539536224821463,0.0015113543617577046,0.0011626957110534631,0.015361496646844122,0.14816439151763916,0.0003750997,0.004527953,0.08600184,,,55.44
student_performance,17,12,33,original,row_order,lsa,0.554309968080993,0.9974683544303797,0.4784398898856435,0.9974683544303797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,55.44
student_performance,17,12,33,original,random,lsa,0.554309968080993,0.9974683544303797,0.4784398898856435,0.9974683544303797,25.474838612823927,0.09990132789342716,0.06353668722282366,0.34753467707515484,20.2199629843235,0.05118978,0.040744994,0.20138136,,,95.7
student_performance,18,10,33,avatars,gower,lsa,0.5100509597380481,0.9518987341772152,0.46305111578615166,0.9417721518987342,23.858489907423365,0.05613762331158438,0.038126455160820354,0.22428753293449374,23.2837298437953,0.05894615,0.048331972,0.25111043,89.62,88.35,99.24
student_performance,18,10,33,avatars,proj_eucl_all_source,lsa,0.5100509597380481,0.9518987341772152,0.46305111578615166,0.9417721518987342,23.02971571555902,0.05418756638955064,0.03915728201955435,0.22339426361051895,25.13948179036379,0.06364425,0.046213143,0.24024555,89.62,88.35,99.49
student_performance,18,10,33,avatars,row_order,lsa,0.5100509597380481,0.9518987341772152,0.46305111578615166,0.9417721518987342,25.32709810331808,0.059593172007807234,0.03962011117481638,0.22612238412072183,22.916966646909714,0.058017634,0.044741068,0.22400083,89.62,88.35,96.71
student_performance,18,10,33,avatars,random,lsa,0.5100509597380481,0.9518987341772152,0.46305111578615166,0.9417721518987342,31.69127061143921,0.07456769555632757,0.0541329348581589,0.31666046487973293,25.714696913957596,0.0651005,0.048529483,0.32302755,89.62,88.35,98.99
student_performance,18,10,33,original,gower,lsa,0.5110209790701838,0.9873417721518988,0.45657270661205207,0.9873417721518988,22.73943437900768,0.05350455148001808,0.03603382213407091,0.19441658662874553,13.59010834991932,0.034405336,0.036661927,0.21336995,,,88.86
student_performance,18,10,33,original,proj_eucl_all_source,lsa,0.5110209790701838,0.9873417721518988,0.45657270661205207,0.9873417721518988,1.588340481999003,0.0037372717223505955,0.0038090315366024964,0.03519084724732471,0.16385559737682343,0.0004148243,0.003292889,0.041958034,,,72.66
student_performance,18,10,33,original,row_order,lsa,0.5110209790701838,0.9873417721518988,0.45657270661205207,0.9873417721518988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.41
student_performance,18,10,33,original,random,lsa,0.5110209790701838,0.9873417721518988,0.45657270661205207,0.9873417721518988,30.42706349257541,0.07159309057076568,0.04855326670444096,0.46708929859517906,19.62258791178465,0.049677435,0.039141495,0.26773435,,,96.71
student_performance,19,13,33,avatars,gower,lsa,0.6011642176768052,0.9822784810126582,0.543857089382279,0.9848101265822785,19.55013777445979,0.07636772568148356,0.050346693444436014,0.2867286131722512,23.567797921597958,0.059665307,0.047308523,0.2684902,88.86,88.35,98.73
student_performance,19,13,33,avatars,proj_eucl_all_source,lsa,0.6011642176768052,0.9822784810126582,0.543857089382279,0.9848101265822785,17.463004297606933,0.0682148605375271,0.046819962656404715,0.2587003891761006,26.148526720702648,0.066198796,0.050845932,0.25264198,88.86,88.35,100.0
student_performance,19,13,33,avatars,row_order,lsa,0.6011642176768052,0.9822784810126582,0.543857089382279,0.9848101265822785,17.613012557869325,0.06880083030417705,0.04738130632969839,0.27593236654119246,24.948148638010025,0.063159876,0.04701323,0.25064123,88.86,88.35,97.97
student_performance,19,13,33,avatars,random,lsa,0.6011642176768052,0.9822784810126582,0.543857089382279,0.9848101265822785,23.69125868073464,0.09254397922161971,0.054914900185017025,0.356948394304489,23.137867152690887,0.05857688,0.04487248,0.25238794,88.86,88.35,99.24
student_performance,19,13,33,original,gower,lsa,0.6123871918354745,1.0,0.5428855066585947,1.0,14.543937147312318,0.05681225448168874,0.04093912056450717,0.19793301463219803,12.557654969394207,0.03179153,0.0364662,0.23933533,,,89.11
student_performance,19,13,33,original,proj_eucl_all_source,lsa,0.6123871918354745,1.0,0.5428855066585947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.15
student_performance,19,13,33,original,row_order,lsa,0.6123871918354745,1.0,0.5428855066585947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,72.15
student_performance,19,13,33,original,random,lsa,0.6123871918354745,1.0,0.5428855066585947,1.0,20.670786856764927,0.080745261159238,0.051524888688345316,0.28894036867433104,19.193421244621277,0.04859094,0.039560724,0.21334288,,,97.47
adult,0,2,14,avatars,gower,lsa,0.18833103361144848,0.0011,0.21229166621147788,0.0011,35.75417376842055,0.016215044792934494,0.021268116294914145,0.3019955193888069,602.3663802943192,0.06023664,0.05856593,0.50002605,93.88,97.5,95.17
adult,0,2,14,avatars,proj_eucl_all_source,lsa,0.18833103361144848,0.0011,0.21229166621147788,0.0011,34.3869832178363,0.015595003726909888,0.01983027917323879,0.3096511247272395,540.3015213001054,0.05403015,0.052441463,0.35249972,93.88,97.5,95.31
adult,0,2,14,avatars,row_order,lsa,0.18833103361144848,0.0011,0.21229166621147788,0.0011,22.68432217700675,0.010287674456692403,0.01112043256492816,0.10406838771971294,282.75428364798427,0.028275426,0.04332599,0.35303083,93.88,97.5,66.69
adult,0,2,14,avatars,random,lsa,0.18833103361144848,0.0011,0.21229166621147788,0.0011,41.13032511701398,0.01865320866984761,0.026406358904412217,0.4583729850555802,608.0004338819999,0.060800042,0.057997704,0.41952178,93.88,97.5,95.87
adult,0,2,14,original,gower,lsa,0.19173814267789288,0.0011,0.2184452729215205,0.0011,37.2468370903128,0.01584971791077141,0.021534274239150844,0.3163040355553558,485.4843081650324,0.04854843,0.054802325,0.3936736,,,82.16
adult,0,2,14,original,proj_eucl_all_source,lsa,0.19173814267789288,0.0011,0.2184452729215205,0.0011,35.14830059903584,0.014956723659164192,0.01913754947468127,0.3010630846804437,488.1617429177277,0.04881617,0.05557401,0.3809553,,,80.83
adult,0,2,14,original,row_order,lsa,0.19173814267789288,0.0011,0.2184452729215205,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,12.61
adult,0,2,14,original,random,lsa,0.19173814267789288,0.0011,0.2184452729215205,0.0011,40.07390056993697,0.01705272364678169,0.025497142299144064,0.44562124468222836,518.0151017541066,0.051801506,0.056637947,0.43815926,,,82.68
adult,1,3,14,avatars,gower,lsa,0.3553169533307642,0.1179,0.3551287108482617,0.1501,19.67549493188626,0.04554512715714411,0.04016462784540002,0.49815461267347094,611.8125087947119,0.06118125,0.0565257,0.39870048,94.16,90.79,95.77
adult,1,3,14,avatars,proj_eucl_all_source,lsa,0.3553169533307642,0.1179,0.3551287108482617,0.1501,15.654459552120525,0.03623717488916788,0.030486996971385003,0.40495435255869594,572.4381686709821,0.057243817,0.05395795,0.41359207,94.16,90.79,95.82
